first_name,second_name,team_name,player_pos,minutes_played,goals_scored,goals_conceded,assists,clean_sheets,penalties_missed,penalties_saved,num_saves,own_goals,yellow_cards,red_cards,points_per_game,total_bonus_pts,total_points,bps_system,form,in_dreamteam,selected_by_percent,creativity,ict_index,influence,threat,status,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,ep_next,ep_this,event_points,news,news_added,current_cost,web_name,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,player_code,player_id,special,Mins_Per_90,Goals_Per_90,Assists_Per_90
Troy,Deeney,Watford,Striker,1501,6,20,2,6,1,0,0,0,3,0,3.9,10,70,258,['form'],FALSE,2.1,259.5,123.7,373.6,603,available,100,100,0,0,-0.3,0.3,2,0,0,0,N/A,2019-08-22T16:30:07.834073Z,6.2,Deeney,269111,0,315887,0,0,11.3,41725,362,FALSE,16.6778,0.3598,0.1199
Gerard,Deulofeu,Watford,Striker,2097,4,33,5,8,0,0,0,0,3,0,3.1,9,88,330,['form'],FALSE,2,602.3,195.4,458.4,896,injured,0,0,0,0,-0.4,0.4,2,0,0,0,Knee injury - Unknown return date,2020-02-29T20:00:17.592234Z,6.1,Deulofeu,406141,0,658730,0,0,14.4,94924,363,FALSE,23.3,0.1717,0.2146
Andre,Gray,Watford,Striker,712,2,17,1,0,0,0,0,0,1,0,1.8,2,36,111,['form'],FALSE,0.4,123.9,50.2,106.2,281,available,0,0,0,0,-0.5,0.5,0,0,0,0,N/A,N/A,5.5,Gray,40931,0,75035,0,0,6.5,73426,364,FALSE,7.9111,0.2528,0.1264
Isaac,Success Ajayi,Watford,Striker,65,0,3,0,0,0,0,0,0,1,0,0.8,0,4,8,['form'],FALSE,0.3,13.6,3.7,6.2,17,available,100,100,0,0,-0.3,0.3,0,0,0,0,N/A,2019-09-19T17:00:11.798096Z,4.7,Success,20430,0,57193,0,0,0.9,173514,365,FALSE,0.7222,0,0
Ben,Foster,Watford,Goalkeeper,2610,0,44,0,9,0,0,89,0,1,0,3.8,15,111,538,['form'],FALSE,4.2,10.1,71.3,683.6,17,available,0,0,0,0,-0.1,0.1,1,0,0,0,N/A,N/A,4.9,Foster,396449,0,301226,0,0,22.7,9089,366,FALSE,29,0,0
Pontus,Dahlberg,Watford,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,not available,0,0,0,0,-0.3,0.3,0,0,0,0,Joined FC Emmen on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T20:30:18.862484Z,4.2,Dahlberg,1541,0,6706,0,0,0,206882,367,FALSE,0,0,0
Abdoulaye,Doucoure,Watford,Midfielder,2443,4,42,3,9,0,0,0,1,8,0,3.3,9,93,387,['form'],FALSE,2.9,479.9,149.6,461,557,available,100,100,0,0,-0.4,0.4,1,0,0,0,N/A,2019-12-22T16:30:23.335692Z,5.6,Doucoure,307846,0,317467,0,0,16.6,121599,368,FALSE,27.1444,0.1474,0.1105
Roberto,Pereyra,Watford,Midfielder,1320,3,17,0,4,0,0,0,0,3,0,2.2,0,51,169,['form'],FALSE,0.7,253.3,75.7,217.6,287,available,100,100,0,0,-0.4,0.4,0,0,0,0,N/A,2020-01-05T01:00:12.397900Z,5.6,Pereyra,34965,0,246233,0,0,9.1,61566,369,FALSE,14.6667,0.2045,0
Will,Hughes,Watford,Midfielder,1507,1,27,1,5,0,0,0,0,4,0,2.4,3,50,177,['form'],FALSE,0.3,222.4,65.4,237.6,195,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-12-28T17:00:19.675638Z,5.3,Hughes,63738,0,70146,0,0,9.4,108413,370,FALSE,16.7444,0.0597,0.0597
Tom,Cleverley,Watford,Midfielder,655,1,17,0,1,0,0,0,0,0,0,2.5,2,25,121,['form'],FALSE,0.1,179.5,47.9,122.8,176,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-10-26T16:30:19.666204Z,4.8,Cleverley,21448,0,26421,0,0,5.2,43250,371,FALSE,7.2778,0.1374,0
Ken,Sema,Watford,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,not available,0,0,0,0,-0.3,0.3,0,0,0,0,Joined Udinese on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T10:30:11.423152Z,4.7,Sema,734,0,3150,0,0,0,157775,372,FALSE,0,0,0
Etienne,Capoue,Watford,Midfielder,2138,0,40,3,7,0,0,0,0,7,0,2.6,5,62,322,['form'],FALSE,0.4,221.9,73.4,409.4,101,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2020-01-03T14:30:19.664140Z,4.8,Capoue,34464,0,70429,0,0,12.9,38439,373,FALSE,23.7556,0,0.1263
Nathaniel,Chalobah,Watford,Midfielder,771,0,10,1,2,0,0,0,0,1,0,1.9,2,28,107,['form'],FALSE,0.2,91.9,27.2,130.8,52,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-02-02T22:30:14.195243Z,4.4,Chalobah,20476,0,25474,0,0,6.4,89085,374,FALSE,8.5667,0,0.1167
Domingos,Quina,Watford,Midfielder,18,0,2,0,0,0,0,0,0,0,0,1,0,4,10,['form'],FALSE,0.1,0.8,1.5,7.4,7,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-10-29T22:00:19.938793Z,4.3,Quina,7597,0,10532,0,0,0.9,216058,375,FALSE,0.2,0,0
Craig,Dawson,Watford,Defender,1549,0,29,0,4,0,0,0,0,4,0,1.9,0,37,231,['form'],FALSE,0.2,32.8,51.4,330.2,151,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2020-02-02T22:30:14.335355Z,4.8,Dawson,10130,0,21168,0,0,7.7,60232,439,FALSE,17.2111,0,0
Danny,Welbeck,Watford,Striker,275,0,3,0,1,0,0,0,0,0,0,1.2,0,11,26,['form'],FALSE,0.1,28.6,12.9,29.4,72,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-10-19T16:00:16.571131Z,5.8,Welbeck,11865,0,19739,0,0,1.9,50175,512,FALSE,3.0556,0,0
Heurelho da Silva,Gomes,Watford,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.2,0,0,0,0,available,0,0,0,0,-0.2,0.2,0,0,0,0,N/A,N/A,4.3,Gomes,5836,0,10277,0,0,0,18656,513,FALSE,0,0,0
Ismaila,Sarr,Watford,Midfielder,1221,5,16,4,6,0,0,0,0,1,0,4.1,5,78,211,['form'],FALSE,3,256.3,105.6,307.4,492,available,100,100,0,0,-0.1,0.1,2,0,0,0,N/A,2020-01-18T14:30:17.497310Z,6.4,Sarr,353943,0,169084,0,0,12.2,232185,525,FALSE,13.5667,0.3685,0.2948
Dimitri,Foulquier,Watford,Defender,57,0,6,0,0,0,0,0,0,0,0,0.3,0,1,12,['form'],FALSE,0.1,1,1,8,0,not available,0,0,0,0,-0.1,0.1,7,0,0,0,Joined Granada on loan until the end of the season on 2/1. - Expected back 01 Jul,2020-01-02T14:30:16.327156Z,3.9,Foulquier,18796,0,16768,0,0,0.3,96767,542,FALSE,0.6333,0,0
Ayotomiwa,Dele-Bashiru,Watford,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,100,100,0,0,0,0,0,0,0,0,N/A,2019-12-31T10:30:25.925374Z,4.5,Dele-Bashiru,1008,0,693,0,0,0,175353,563,FALSE,0,0,0
Joao Pedro,Junqueira de Jesus,Watford,Striker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-01-23T23:30:23.901314Z,4.9,Joao Pedro,1431,0,1034,0,0,0,475168,592,FALSE,0,0,0
Ignacio,Pussetto,Watford,Midfielder,56,0,2,0,0,0,0,0,0,1,0,0.8,0,5,17,['form'],FALSE,0,0.9,2.6,23.2,2,available,0,0,0,0,-0.3,0.3,0,0,0,0,N/A,N/A,4.7,Pussetto,501,0,375,0,0,1.1,168290,604,FALSE,0.6222,0,0
Aaron,Cresswell,West Ham United,Defender,2023,3,40,0,4,0,0,0,0,7,0,2.7,5,63,319,['form'],FALSE,1.2,296.5,87.9,428,152,available,100,100,0,0,-0.5,0.5,2,0,0,0,N/A,2020-01-03T17:30:19.587785Z,4.5,Cresswell,291636,0,252738,0,0,14,55459,376,FALSE,22.4778,0.1335,0
Angelo,Ogbonna,West Ham United,Defender,2160,2,36,0,6,0,0,0,1,4,0,2.7,0,65,354,['form'],FALSE,1.1,21.7,63.4,457.6,155,available,100,100,0,0,0,0,0,0,0,0,N/A,2020-01-24T15:30:18.149098Z,4.5,Ogbonna,170674,0,128595,0,0,14.4,40669,377,FALSE,24,0.0833,0
Arthur,Masuaku,West Ham United,Defender,908,0,18,1,2,0,0,0,0,3,1,1.7,3,25,160,['form'],FALSE,0.4,126.2,41.4,233.4,53,available,100,100,0,0,-0.4,0.4,1,0,0,0,N/A,2020-01-24T15:30:18.160148Z,4.1,Masuaku,98636,0,104666,0,0,6.1,105717,378,FALSE,10.0889,0,0.0991
Pablo,Zabaleta,West Ham United,Defender,588,0,14,0,0,0,0,0,0,2,0,1,0,10,90,['form'],FALSE,0.5,50.5,17.4,110.4,12,available,0,0,0,0,-0.4,0.4,0,0,0,0,N/A,N/A,4.1,Zabaleta,18160,0,44105,0,0,2.4,20658,379,FALSE,6.5333,0,0
Ryan,Fredericks,West Ham United,Defender,1686,0,30,2,6,0,0,0,0,5,0,2.9,5,57,318,['form'],FALSE,0.3,247.2,65.4,352.6,52,available,100,75,0,0,-0.1,0.1,1,0,0,0,N/A,2020-02-19T22:00:17.389503Z,4.4,Fredericks,127224,0,135771,0,0,13,81012,380,FALSE,18.7333,0,0.1068
Issa,Diop,West Ham United,Defender,1955,3,42,0,3,0,0,0,0,8,0,2.3,2,54,307,['form'],FALSE,2.1,30.5,69.2,490.2,170,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-11-23T14:30:26.684183Z,4.3,Diop,257871,0,373083,0,0,12.6,219924,381,FALSE,21.7222,0.1381,0
Fabian,Balbuena,West Ham United,Defender,1081,1,22,0,3,0,0,0,0,2,0,2.8,3,36,189,['form'],FALSE,0.3,18.2,41.5,248,149,available,0,0,0,0,-0.2,0.2,1,0,0,0,N/A,N/A,4.3,Balbuena,39172,0,48677,0,0,8.4,166640,382,FALSE,12.0111,0.0833,0
Winston,Reid,West Ham United,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,4.4,0,0,0,0,not available,0,0,0,0,-0.1,0.1,6,0,0,0,Joined Sporting Kansas City on loan on 14/2. - Unknown return date,2020-02-16T00:00:20.203533Z,3.9,Reid,361724,0,404315,0,0,0,48717,383,FALSE,0,0,0
Ben,Johnson,West Ham United,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,2.5,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,Johnson,185804,0,113445,0,0,0,222018,384,FALSE,0,0,0
Marko,Arnautovic,West Ham United,Striker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,unavailable,0,0,0,0,0,0,0,0,0,0,Joined Shanghai SIPG on a permanent deal on 7/7,2019-07-23T08:30:10.476392Z,7,Arnautovic,1369,0,7739,0,0,0,41464,385,FALSE,0,0,0
Javier,Hernandez Balcazar,West Ham United,Striker,106,1,4,0,0,0,0,0,0,0,0,4.5,2,9,27,['form'],FALSE,0.3,2.2,7.7,35.6,39,unavailable,0,0,0,0,0,0,1,0,0,0,Joined Sevilla on a permanent deal on 2/9,2019-09-02T10:30:10.993084Z,6,Chicharito,87088,0,142236,0,0,1.5,43020,386,FALSE,1.1778,0.849,0
Alexandre Nascimento,Costa Silva,West Ham United,Striker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.9,0,0,0,0,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-08-16T18:30:15.371373Z,4.3,Xande Silva,79186,0,164010,0,0,0,209925,387,FALSE,0,0,0
Lukasz,Fabianski,West Ham United,Goalkeeper,1307,0,22,0,4,0,1,46,0,1,0,3.7,5,59,277,['form'],FALSE,2,0,34.4,343.2,0,available,100,100,0,0,-0.1,0.1,3,0,0,0,N/A,2020-01-10T22:00:14.825605Z,4.9,Fabianski,330895,0,538452,0,0,12,37096,388,FALSE,14.5222,0,0
Michail,Antonio,West Ham United,Midfielder,1028,2,19,3,2,0,0,0,0,1,0,3,1,45,106,['form'],FALSE,0.8,218,98.4,220,546,available,100,100,0,0,-0.1,0.1,1,0,0,0,N/A,2020-01-29T23:00:27.350948Z,6.9,Antonio,39996,0,85219,0,0,6.5,57531,389,FALSE,11.4222,0.1751,0.2626
Felipe Anderson,Pereira Gomes,West Ham United,Midfielder,1405,1,26,4,6,0,0,0,0,1,0,2.8,1,61,290,['form'],FALSE,2.5,401.2,112.6,371.4,352,available,100,100,0,0,-0.4,0.4,0,0,0,0,N/A,2020-01-16T13:30:25.243030Z,6.6,Felipe Anderson,181289,0,560931,0,0,9.2,101537,390,FALSE,15.6111,0.0641,0.2562
Manuel,Lanzini,West Ham United,Midfielder,1182,0,24,3,2,0,0,0,0,0,0,2.4,3,45,221,['form'],FALSE,0.7,422.8,86.1,203.6,235,available,100,100,0,0,-0.4,0.4,0,0,0,0,N/A,2019-11-09T17:30:13.315891Z,6.1,Lanzini,268296,0,316906,0,0,7.4,86934,391,FALSE,13.1333,0,0.2284
Andriy,Yarmolenko,West Ham United,Midfielder,822,3,14,1,3,0,0,0,0,2,0,3.3,8,49,156,['form'],FALSE,0.7,208.4,64.2,188,248,available,100,75,0,0,-0.8,0.8,1,0,0,0,N/A,2019-12-27T16:00:17.899814Z,5.2,Yarmolenko,596600,0,582999,0,0,9.4,56377,392,FALSE,9.1333,0.3285,0.1095
Robert,Snodgrass,West Ham United,Midfielder,1504,5,33,5,3,0,0,0,0,4,0,3.6,8,87,312,['form'],FALSE,1.7,552.1,129.7,422.2,320,available,100,100,0,0,-0.3,0.3,1,0,0,0,N/A,2020-01-23T20:00:20.325478Z,5.2,Snodgrass,242911,0,139692,0,0,16.7,18987,393,FALSE,16.7111,0.2992,0.2992
Jack,Wilshere,West Ham United,Midfielder,174,0,4,0,0,0,0,0,0,0,0,1,0,6,14,['form'],FALSE,0.2,6.5,1.4,5,4,available,100,0,0,0,-0.4,0.4,0,0,0,0,N/A,2019-11-22T23:30:19.447828Z,4.6,Wilshere,8713,0,34870,0,0,1.3,54102,394,FALSE,1.9333,0,0
Declan,Rice,West Ham United,Midfielder,2610,0,50,2,6,0,0,0,0,5,0,2.3,1,66,437,['form'],FALSE,1.5,232.1,92.3,520,171,available,0,0,0,0,-0.3,0.3,0,0,0,0,N/A,N/A,4.7,Rice,114484,0,188077,0,0,14,204480,395,FALSE,29,0,0.069
Mark,Noble,West Ham United,Midfielder,2139,4,37,2,6,0,0,0,0,4,0,3.2,6,84,389,['form'],FALSE,1.3,292.3,85.1,406.8,150,available,100,100,0,0,0,0,2,0,0,0,N/A,2020-01-03T17:30:19.655009Z,5,Noble,260809,0,204055,0,0,16.8,18073,396,FALSE,23.7667,0.1683,0.0842
Carlos,Sanchez,West Ham United,Midfielder,112,0,2,0,0,0,0,0,0,0,0,1.2,0,7,20,['form'],FALSE,0.5,3.7,1.1,8.4,0,available,0,0,0,0,-0.2,0.2,3,0,0,0,N/A,N/A,4.3,Carlos Sanchez,49108,0,46428,0,0,1.6,42824,397,FALSE,1.2444,0,0
Grady,Diangana,West Ham United,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,not available,0,0,0,0,-0.2,0.2,0,0,0,0,Joined West Bromwich Albion on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T13:30:11.839198Z,4.3,Diangana,9053,0,11768,0,0,0,179830,398,FALSE,0,0,0
Pablo,Fornals,West Ham United,Midfielder,1457,2,26,5,4,0,0,0,0,2,0,2.6,4,71,255,['form'],FALSE,0.4,282.3,91.5,301.6,331,available,0,0,0,0,-0.5,0.5,2,0,0,0,N/A,N/A,6,Fornals,38735,0,75268,0,0,11.8,217593,399,FALSE,16.1889,0.1235,0.3089
Pedro,Obiang,West Ham United,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,unavailable,0,0,0,0,0,0,0,0,0,0,Joined Sassuolo on a permanent deal on 25/7,2019-07-26T12:30:08.589709Z,4.5,Obiang,1815,0,5389,0,0,0,59779,400,FALSE,0,0,0
Roberto,Jimenez Gago,West Ham United,Goalkeeper,686,0,17,0,0,0,0,36,1,0,0,2.2,1,18,134,['form'],FALSE,0.3,0,23.9,239,0,not available,0,0,0,0,-0.1,0.1,0,0,0,0,Joined Deportivo Alaves on loan until the end of the season on 20/1. - Expected back 01 Jul,2020-01-20T12:30:21.190383Z,4.4,Roberto,66259,0,71919,0,0,4.1,40694,450,FALSE,7.6222,0,0
Sebastien,Haller,West Ham United,Striker,2144,7,40,3,5,0,0,0,0,1,0,3.6,11,97,318,['form'],FALSE,2.3,335.5,172,433.4,958,available,100,100,0,0,-0.7,0.7,1,0,0,0,N/A,2019-08-15T15:30:11.044189Z,6.8,Haller,675054,0,802468,0,0,14.3,103123,457,FALSE,23.8222,0.2938,0.1259
Albian,Ajeti,West Ham United,Striker,128,0,3,0,0,0,0,0,0,0,0,1,0,8,14,['form'],FALSE,0,22.9,7.3,5.2,46,available,0,0,0,0,-0.4,0.4,0,0,0,0,N/A,N/A,5.6,Ajeti,2671,0,5333,0,0,1.4,181008,514,FALSE,1.4222,0,0
David,Martin,West Ham United,Goalkeeper,435,0,6,0,2,0,0,15,0,1,0,4,2,20,86,['form'],FALSE,1.6,0,11.2,112,0,available,100,100,0,0,-0.1,0.1,1,0,0,0,N/A,2019-12-14T20:00:18.201835Z,3.9,Martin,202295,0,104679,0,0,5.1,19194,553,FALSE,4.8333,0,0
Nathan,Holland,West Ham United,Midfielder,31,0,1,0,0,0,0,0,0,0,0,1,0,2,10,['form'],FALSE,0,3.8,2.5,12.6,9,not available,0,0,0,0,-0.1,0.1,0,0,0,0,Joined Oxford United on loan until the end of the season on 8/1. - Expected back 01 Jul,2020-01-08T13:30:13.472150Z,4.4,Holland,706,0,694,0,0,0.5,183487,568,FALSE,0.3444,0,0
Joseph,Anang,West Ham United,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,Anang,13473,0,5542,0,0,0,447879,582,FALSE,0,0,0
Jeremy,Ngakia,West Ham United,Defender,360,0,7,0,0,0,0,0,0,0,0,1.5,0,6,41,['form'],FALSE,0.1,8.5,6.6,57.2,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,Ngakia,10448,0,2200,0,0,1.5,232391,593,FALSE,4,0,0
Goncalo Bento,Soares Cardoso,West Ham United,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,Cardoso,1794,0,738,0,0,0,459373,594,FALSE,0,0,0
Bernardo,Costa Da Rosa,West Ham United,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4.5,Rosa,387,0,214,0,0,0,243710,595,FALSE,0,0,0
Darren,Randolph,West Ham United,Goalkeeper,180,0,5,0,0,0,0,6,0,0,0,1.5,0,3,27,['form'],FALSE,0.1,0,4.9,49.6,0,available,0,0,0,0,-0.5,0.5,0,0,0,0,N/A,N/A,4,Randolph,19736,0,13128,0,0,0.8,32259,606,FALSE,2,0,0
Tomas,Soucek,West Ham United,Midfielder,229,0,6,0,0,0,0,0,0,0,0,1.5,0,6,30,['form'],FALSE,0,13.6,11.4,55.2,45,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-02-24T22:00:20.240163Z,4.9,Soucek,1216,0,744,0,0,1.2,215439,616,FALSE,2.5444,0,0
Jarrod,Bowen,West Ham United,Midfielder,182,1,2,0,0,0,0,0,0,0,0,3.2,2,13,50,['form'],FALSE,0.2,31,21.8,70.6,116,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,6.5,Bowen,15303,0,2260,0,0,2,178186,626,FALSE,2.0222,0.4945,0
Matt,Doherty,Wolverhampton Wanderers,Defender,2147,4,26,5,7,0,0,0,0,1,0,4.3,9,117,416,['form'],FALSE,8.8,227.2,131.7,453,635,available,100,100,0,0,0.3,-0.3,4,0,0,0,N/A,2019-11-02T18:00:16.116872Z,6.3,Doherty,819450,0,475558,0,0,18.6,87835,401,FALSE,23.8556,0.1677,0.2096
Jonathan,Castro Otto,Wolverhampton Wanderers,Defender,2193,1,29,2,6,0,0,0,0,4,0,2.8,0,74,368,['form'],FALSE,0.9,307.4,99.1,420.8,262,available,100,75,0,0,-0.1,0.1,0,0,0,0,N/A,2020-02-23T18:00:15.440248Z,5.4,Jonny,92130,0,119299,0,0,13.7,114128,402,FALSE,24.3667,0.041,0.0821
Conor,Coady,Wolverhampton Wanderers,Defender,2610,0,34,0,8,0,0,0,0,3,0,2.9,6,83,485,['form'],FALSE,2,67.2,49.6,429.8,0,available,0,0,0,0,0.1,-0.1,0,0,0,0,N/A,N/A,5.1,Coady,158683,0,134229,0,0,16.3,94147,403,FALSE,29,0,0
Willy,Boly,Wolverhampton Wanderers,Defender,1170,0,9,1,7,0,0,0,0,1,1,4.6,9,60,275,['form'],FALSE,3.3,58.2,39,297.4,33,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-10-26T20:00:22.175817Z,4.8,Boly,464507,0,685090,0,0,12.5,90585,405,FALSE,13,0,0.0769
Ruben Goncalo,Silva Nascimento Vinagre,Wolverhampton Wanderers,Defender,528,0,6,0,2,0,0,0,0,1,0,1.8,0,23,114,['form'],FALSE,0.2,92,25.4,115.8,48,available,100,100,0,0,-0.3,0.3,0,0,0,0,N/A,2020-01-15T22:30:19.238398Z,4.2,Vinagre,19972,0,24942,0,0,5.5,216054,406,FALSE,5.8667,0,0
Romain,Saiss,Wolverhampton Wanderers,Defender,1983,2,28,2,6,0,0,0,0,8,1,2.9,6,73,374,['form'],FALSE,3.7,132.1,89.2,484.8,274,available,100,100,0,0,0.1,-0.1,1,0,0,0,N/A,2019-11-23T17:30:21.458182Z,4.6,Saiss,346097,0,101546,0,0,15.9,107613,407,FALSE,22.0333,0.0908,0.0908
Max,Kilman,Wolverhampton Wanderers,Defender,184,0,2,0,0,0,0,0,0,0,0,1.7,0,5,24,['form'],FALSE,2,1.2,3.7,35.2,0,available,0,0,0,0,-0.1,0.1,0,0,0,0,N/A,N/A,3.9,Kilman,144045,0,153798,0,0,1.3,214048,408,FALSE,2.0444,0,0
Raul,Jimenez,Wolverhampton Wanderers,Striker,2458,13,31,6,9,0,0,0,0,3,0,5.1,23,147,520,['form'],TRUE,32.8,560.6,264.2,723.4,1364,available,100,100,0,0,0.6,-0.6,2,0,0,0,N/A,2019-11-10T16:00:17.735784Z,8.1,Jimenez,3709742,0,2779925,0,0,18.1,102057,409,FALSE,27.3111,0.476,0.2197
Diogo,Jota,Wolverhampton Wanderers,Striker,1758,6,24,3,7,0,0,0,0,3,0,3.5,12,88,290,['form'],FALSE,9.5,359.5,172.6,390.2,975,available,100,100,0,0,-0.1,0.1,3,0,0,0,N/A,2020-01-03T16:00:15.223392Z,6.4,Jota,792801,0,927757,0,0,13.8,194634,410,FALSE,19.5333,0.3072,0.1536
Rui Pedro,dos Santos Patricio,Wolverhampton Wanderers,Goalkeeper,2610,0,34,0,8,0,2,77,0,0,0,4,8,116,516,['form'],FALSE,9.9,0,63.8,636,0,available,0,0,0,0,0.2,-0.2,0,0,0,0,N/A,N/A,5.2,Patricio,1009481,0,747569,0,0,22.3,38533,411,FALSE,29,0,0
John,Ruddy,Wolverhampton Wanderers,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.4,0,0,0,0,available,0,0,0,0,-0.3,0.3,0,0,0,0,N/A,N/A,4.2,Ruddy,6867,0,21172,0,0,0,19236,412,FALSE,0,0,0
Will,Norris,Wolverhampton Wanderers,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.7,0,0,0,0,not available,0,0,0,0,-0.1,0.1,0,0,0,0,Joined Ipswich Town on loan until the end of the season on 30/7. - Expected back 01 Jul,2019-07-30T15:30:08.533720Z,3.9,Norris,32489,0,44399,0,0,0,168399,413,FALSE,0,0,0
Ruben Diogo,da Silva Neves,Wolverhampton Wanderers,Midfielder,2275,2,29,1,8,0,0,0,0,7,0,2.4,4,71,372,['form'],FALSE,4.5,307.4,93.7,397.4,229,available,100,100,0,0,-0.3,0.3,1,0,0,0,N/A,2019-10-19T19:00:18.633381Z,5.2,Neves,363821,0,622091,0,0,13.7,171317,414,FALSE,25.2778,0.0791,0.0396
Joao Filipe Iria,Santos Moutinho,Wolverhampton Wanderers,Midfielder,2434,1,32,7,7,0,0,0,0,5,0,3.2,11,94,508,['form'],FALSE,5.2,982.3,171.1,614.6,110,available,0,0,0,0,-0.1,0.1,0,0,0,0,N/A,N/A,5.4,Moutinho,608772,0,703380,0,0,17.4,19624,415,FALSE,27.0444,0.037,0.2588
Morgan,Gibbs-White,Wolverhampton Wanderers,Midfielder,122,0,2,1,0,0,0,0,0,0,0,2,0,8,31,['form'],FALSE,0.1,43.5,6.2,6.2,12,available,100,75,0,0,-0.3,0.3,0,0,0,0,N/A,2020-03-06T16:30:24.687750Z,4.7,Gibbs-White,3025,0,7477,0,0,1.7,222531,416,FALSE,1.3556,0,0.7377
Adama,Traore,Wolverhampton Wanderers,Midfielder,2068,4,30,7,4,0,0,0,0,0,0,3.9,14,108,460,['form'],FALSE,16.9,611.7,172.2,613.2,496,available,100,100,0,0,0.7,-0.7,4,0,0,0,N/A,2020-03-01T17:30:18.944791Z,5.7,Traore,2552044,0,1415619,0,0,18.9,159533,417,FALSE,22.9778,0.1741,0.3046
Helder,Costa,Wolverhampton Wanderers,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,not available,0,0,0,0,-0.2,0.2,0,0,0,0,Joined Leeds United on loan until the end of the season on 3/7. - Expected back 01 Jul,2019-07-03T13:00:11.133915Z,4.8,Costa,926,0,1903,0,0,0,165808,418,FALSE,0,0,0
Ivan,Cavaleiro,Wolverhampton Wanderers,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,unavailable,0,0,0,0,-0.1,0.1,0,0,0,0,Joined Fulham on a permanent deal on 7/1,2019-07-14T15:00:13.027011Z,4.9,Cavaleiro,727,0,1113,0,0,0,166324,419,FALSE,0,0,0
Leander,Dendoncker,Wolverhampton Wanderers,Midfielder,2279,2,29,0,7,0,0,0,1,4,0,2.4,6,70,331,['form'],FALSE,9.1,127.3,75.2,421.2,204,available,100,100,0,0,-0.1,0.1,2,0,0,0,N/A,2019-10-11T10:00:13.063158Z,4.4,Dendoncker,989507,0,1283260,0,0,15.9,151589,420,FALSE,25.3222,0.079,0
